try_id,cand_id,sigma,g_n,i,delta,kappa_max,psi,phi2,rF,omega_star,d_star,lambda_star,f_star,Z_star,stable,RH_ok,has_complex,has_hopf,n_roots,rF_root_med,rF_root_p25,rF_root_p75,pen_omega,pen_sigma,pen_lambda,pen_hopf,pen_dist,score,candidate_id,rF_seed,rF_root,sim_ok,sim_reason,bounded_below,bounded_above,has_cycle_below,has_cycle_above,amp_below,amp_above,period_below,period_above,omega_mean_above,rF_lo,rF_hi
576,16,2.5,0.08,0.04,0.06,0.45,10,1,0.08249999999999999,0.6502532304803152,0.00633076200788132,0.6394491625457588,3.099193340276756,0.9998558039930688,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.1394491625457588,10,1,67.418631187181,11,0.08249999999999999,0.08249999999999999,TRUE,ok,FALSE,FALSE,TRUE,FALSE,39.013532084454454,2.84455706889388e-53,NA,NA,NA,0.08049999999999999,0.08449999999999999
576,16,2.5,0.08,0.04,0.06,0.45,10,1.5,0.08249999999999999,0.6502532304803152,0.00633076200788132,0.6394491625457588,3.099193340276756,0.9998558039930688,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.1394491625457588,10,1,67.418631187181,12,0.08249999999999999,0.08249999999999999,TRUE,ok,FALSE,FALSE,FALSE,FALSE,2.208908690702601e-17,1.3744014276637027e-17,NA,NA,NA,0.08049999999999999,0.08449999999999999
576,16,2.5,0.08,0.04,0.06,0.45,10,2,0.08249999999999999,0.6502532304803152,0.00633076200788132,0.6394491625457588,3.099193340276756,0.9998558039930688,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.1394491625457588,10,1,67.418631187181,13,0.08249999999999999,0.08249999999999999,TRUE,ok,FALSE,FALSE,FALSE,FALSE,1.761828580285349e-111,2.9735767368392805e-175,NA,NA,NA,0.08049999999999999,0.08449999999999999
576,16,2.5,0.08,0.04,0.06,0.45,10,2.5,0.08249999999999999,0.6502532304803152,0.00633076200788132,0.6394491625457588,3.099193340276756,0.9998558039930688,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.1394491625457588,10,1,67.418631187181,14,0.08249999999999999,0.08249999999999999,TRUE,ok,FALSE,FALSE,FALSE,FALSE,1.3934160719978999e-15,1.2668443732816837e-15,NA,NA,NA,0.08049999999999999,0.08449999999999999
576,16,2.5,0.08,0.04,0.06,0.45,10,3,0.08249999999999999,0.6502532304803152,0.00633076200788132,0.6394491625457588,3.099193340276756,0.9998558039930688,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.1394491625457588,10,1,67.418631187181,15,0.08249999999999999,0.08249999999999999,TRUE,ok,FALSE,FALSE,FALSE,FALSE,1.607536234332053e-239,1.5286222954424774e-287,NA,NA,NA,0.08049999999999999,0.08449999999999999
552,12,2.5,0.08,0.03,0.06,0.45,15,0.5,0.1075,0.650316538100394,0.00633076200788132,0.6188007754336792,2.836664649733524,0.9988234167245328,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.015826905019701,0.1499999999999999,0.11880077543367916,10,1,67.41917617067801,16,0.1075,0.1075,TRUE,ok,FALSE,FALSE,FALSE,FALSE,4.576311310606728e-31,1.1665537848535153e-47,NA,NA,NA,0.1055,0.1095
564,14,2.5,0.08,0.035,0.06,0.45,5,0.5,0.0325,0.6502848842903546,0.00633076200788132,0.6309948448313425,2.9881509559793127,0.9996495190788648,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1309948448313425,10,1,67.42114752993943,17,0.0325,0.0325,TRUE,ok,FALSE,FALSE,TRUE,TRUE,14.553643004847448,13.76457960457575,30.36250000000001,NA,NA,0.0305,0.0345
564,14,2.5,0.08,0.035,0.06,0.45,5,1,0.0325,0.6502848842903546,0.00633076200788132,0.6309948448313425,2.9881509559793127,0.9996495190788648,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1309948448313425,10,1,67.42114752993943,18,0.0325,0.0325,TRUE,ok,FALSE,FALSE,FALSE,FALSE,4.004667968621188e-31,2.4943365594754923e-59,NA,NA,NA,0.0305,0.0345
564,14,2.5,0.08,0.035,0.06,0.45,5,1.5,0.0325,0.6502848842903546,0.00633076200788132,0.6309948448313425,2.9881509559793127,0.9996495190788648,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1309948448313425,10,1,67.42114752993943,19,0.0325,0.0325,TRUE,ok,FALSE,FALSE,FALSE,FALSE,1.1845284836507469e-17,9.53721963568653e-18,NA,NA,NA,0.0305,0.0345
564,14,2.5,0.08,0.035,0.06,0.45,5,2,0.0325,0.6502848842903546,0.00633076200788132,0.6309948448313425,2.9881509559793127,0.9996495190788648,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1309948448313425,10,1,67.42114752993943,20,0.0325,0.0325,TRUE,ok,FALSE,FALSE,FALSE,FALSE,1.5564864104826324e-15,1.7296407039259299e-15,NA,NA,NA,0.0305,0.0345
564,14,2.5,0.08,0.035,0.06,0.45,5,2.5,0.0325,0.6502848842903546,0.00633076200788132,0.6309948448313425,2.9881509559793127,0.9996495190788648,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1309948448313425,10,1,67.42114752993943,21,0.0325,0.0325,TRUE,ok,FALSE,FALSE,FALSE,FALSE,1.4767342407156712e-15,1.2547965887941476e-15,NA,NA,NA,0.0305,0.0345
576,16,2.5,0.08,0.04,0.06,0.45,5,0.5,0.02,0.6502532304803152,0.00633076200788132,0.6454245314775241,3.180870135050083,0.9999249744776864,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.1454245314775241,10,1,67.42580162989911,22,0.02,0.02,TRUE,ok,TRUE,FALSE,TRUE,TRUE,0.024321964510861716,17.410878049618436,17.46964285714286,19.813043478260873,1.1869328596144004,0.018000000000000002,0.022
576,16,2.5,0.08,0.04,0.06,0.45,5,1,0.02,0.6502532304803152,0.00633076200788132,0.6454245314775241,3.180870135050083,0.9999249744776864,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.1454245314775241,10,1,67.42580162989911,23,0.02,0.02,TRUE,ok,FALSE,FALSE,TRUE,TRUE,42.75421388174864,42.35520765114554,15.016666666666667,19.825,1.2586445745459158,0.018000000000000002,0.022
576,16,2.5,0.08,0.04,0.06,0.45,5,1.5,0.02,0.6502532304803152,0.00633076200788132,0.6454245314775241,3.180870135050083,0.9999249744776864,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.1454245314775241,10,1,67.42580162989911,24,0.02,0.02,TRUE,ok,FALSE,FALSE,TRUE,TRUE,87.39438308359915,0.14826060958069695,0.1375761772853186,NA,NA,0.018000000000000002,0.022
576,16,2.5,0.08,0.04,0.06,0.45,5,2,0.02,0.6502532304803152,0.00633076200788132,0.6454245314775241,3.180870135050083,0.9999249744776864,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.1454245314775241,10,1,67.42580162989911,25,0.02,0.02,TRUE,ok,FALSE,FALSE,TRUE,FALSE,162.89884272450655,1.0470248957303789e-63,NA,NA,NA,0.018000000000000002,0.022
576,16,2.5,0.08,0.04,0.06,0.45,5,2.5,0.02,0.6502532304803152,0.00633076200788132,0.6454245314775241,3.180870135050083,0.9999249744776864,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.1454245314775241,10,1,67.42580162989911,26,0.02,0.02,TRUE,ok,FALSE,FALSE,FALSE,FALSE,1.5287982291839676e-15,1.513143353359306e-15,NA,NA,NA,0.018000000000000002,0.022
576,16,2.5,0.08,0.04,0.06,0.45,5,3,0.02,0.6502532304803152,0.00633076200788132,0.6454245314775241,3.180870135050083,0.9999249744776864,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.1454245314775241,10,1,67.42580162989911,27,0.02,0.02,TRUE,ok,FALSE,FALSE,FALSE,FALSE,2.5423002204247665e-113,2.2072087156046184e-178,NA,NA,NA,0.018000000000000002,0.022
540,10,2.5,0.08,0.025,0.06,0.45,5,0.5,0.045,0.6503481919104335,0.00633076200788132,0.6163270091134071,2.807108041705541,0.9985100332988748,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.017409595521673,0.1499999999999999,0.1163270091134071,10,1,67.42886917510947,28,0.045,0.045,TRUE,ok,FALSE,FALSE,FALSE,FALSE,5.398089359831127e-27,1.2472269432624591e-38,NA,NA,NA,0.043,0.047
564,14,2.5,0.08,0.035,0.06,0.45,10,0.5,0.08249999999999999,0.6502848842903546,0.00633076200788132,0.6394491625457588,3.099193340276756,0.9998558039930688,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1394491625457588,10,1,67.43129271119673,29,0.08249999999999999,0.08249999999999999,TRUE,ok,FALSE,FALSE,TRUE,TRUE,12.388469711120003,12.436192739767447,21.492307692307694,NA,NA,0.08049999999999999,0.08449999999999999
564,14,2.5,0.08,0.035,0.06,0.45,10,1,0.08249999999999999,0.6502848842903546,0.00633076200788132,0.6394491625457588,3.099193340276756,0.9998558039930688,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1394491625457588,10,1,67.43129271119673,30,0.08249999999999999,0.08249999999999999,TRUE,ok,FALSE,FALSE,TRUE,FALSE,33.29008576010909,3.443253515097054e-54,NA,NA,NA,0.08049999999999999,0.08449999999999999
564,14,2.5,0.08,0.035,0.06,0.45,10,1.5,0.08249999999999999,0.6502848842903546,0.00633076200788132,0.6394491625457588,3.099193340276756,0.9998558039930688,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1394491625457588,10,1,67.43129271119673,31,0.08249999999999999,0.08249999999999999,TRUE,ok,FALSE,FALSE,FALSE,FALSE,1.3261771391477922e-17,1.0263551269891221e-17,NA,NA,NA,0.08049999999999999,0.08449999999999999
564,14,2.5,0.08,0.035,0.06,0.45,10,2,0.08249999999999999,0.6502848842903546,0.00633076200788132,0.6394491625457588,3.099193340276756,0.9998558039930688,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1394491625457588,10,1,67.43129271119673,32,0.08249999999999999,0.08249999999999999,TRUE,ok,FALSE,FALSE,FALSE,FALSE,1.4987713095631946e-15,1.5141941198569059e-15,NA,NA,NA,0.08049999999999999,0.08449999999999999
564,14,2.5,0.08,0.035,0.06,0.45,10,2.5,0.08249999999999999,0.6502848842903546,0.00633076200788132,0.6394491625457588,3.099193340276756,0.9998558039930688,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1394491625457588,10,1,67.43129271119673,33,0.08249999999999999,0.08249999999999999,TRUE,ok,FALSE,FALSE,FALSE,FALSE,1.413367982783771e-15,1.4562325004656847e-15,NA,NA,NA,0.08049999999999999,0.08449999999999999
564,14,2.5,0.08,0.035,0.06,0.45,10,3,0.08249999999999999,0.6502848842903546,0.00633076200788132,0.6394491625457588,3.099193340276756,0.9998558039930688,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1394491625457588,10,1,67.43129271119673,34,0.08249999999999999,0.08249999999999999,TRUE,ok,FALSE,FALSE,FALSE,FALSE,1.230423081933954e-15,1.2417207530750593e-15,NA,NA,NA,0.08049999999999999,0.08449999999999999
540,10,2.5,0.08,0.025,0.06,0.45,15,0.5,0.1075,0.6503481919104335,0.00633076200788132,0.6188007754336792,2.8366646497335233,0.9988234167245328,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.017409595521673,0.1499999999999999,0.11880077543367916,10,1,67.4318376946938,35,0.1075,0.1075,TRUE,ok,FALSE,FALSE,FALSE,FALSE,1.7754203236975204e-31,4.884466932443975e-48,NA,NA,NA,0.1055,0.1095
552,12,2.5,0.08,0.03,0.06,0.45,5,0.5,0.0325,0.650316538100394,0.00633076200788132,0.6309948448313425,2.9881509559793127,0.9996495190788648,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.015826905019701,0.1499999999999999,0.1309948448313425,10,1,67.43380905395522,36,0.0325,0.0325,TRUE,ok,FALSE,FALSE,TRUE,TRUE,11.890769988531005,11.82330670399933,29.72500000000001,NA,NA,0.0305,0.0345
552,12,2.5,0.08,0.03,0.06,0.45,5,1,0.0325,0.650316538100394,0.00633076200788132,0.6309948448313425,2.9881509559793127,0.9996495190788648,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.015826905019701,0.1499999999999999,0.1309948448313425,10,1,67.43380905395522,37,0.0325,0.0325,TRUE,ok,FALSE,FALSE,FALSE,FALSE,7.618922232547483e-32,4.8067161272240647e-60,NA,NA,NA,0.0305,0.0345
552,12,2.5,0.08,0.03,0.06,0.45,5,1.5,0.0325,0.650316538100394,0.00633076200788132,0.6309948448313425,2.9881509559793127,0.9996495190788648,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.015826905019701,0.1499999999999999,0.1309948448313425,10,1,67.43380905395522,38,0.0325,0.0325,TRUE,ok,FALSE,FALSE,FALSE,FALSE,2.412378536630283e-17,6.0535800392329614e-18,NA,NA,NA,0.0305,0.0345
552,12,2.5,0.08,0.03,0.06,0.45,5,2,0.0325,0.650316538100394,0.00633076200788132,0.6309948448313425,2.9881509559793127,0.9996495190788648,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.015826905019701,0.1499999999999999,0.1309948448313425,10,1,67.43380905395522,39,0.0325,0.0325,TRUE,ok,FALSE,FALSE,FALSE,FALSE,1.7293849545791175e-15,1.4709167982086168e-15,NA,NA,NA,0.0305,0.0345
552,12,2.5,0.08,0.03,0.06,0.45,5,2.5,0.0325,0.650316538100394,0.00633076200788132,0.6309948448313425,2.9881509559793127,0.9996495190788648,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.015826905019701,0.1499999999999999,0.1309948448313425,10,1,67.43380905395522,40,0.0325,0.0325,TRUE,ok,FALSE,FALSE,FALSE,FALSE,1.3024006156175964e-15,1.504713545715143e-15,NA,NA,NA,0.0305,0.0345
